 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1        3839             3801       93.725E-03
    PART-1-1        3840             3701      93.9911E-03
    PART-1-1        3840             3702      93.9911E-03
    PART-1-1        3840             3801      93.9911E-03
    PART-1-1        3840             3802      93.9911E-03
    PART-1-1        3841             3702      94.5167E-03
    PART-1-1        3841             3703      94.5167E-03
    PART-1-1        3841             3802      94.5167E-03
    PART-1-1        3841             3803      94.5167E-03
    PART-1-1        3842             3703       95.028E-03
    PART-1-1        3842             3704       95.028E-03
    PART-1-1        3842             3803       95.028E-03
    PART-1-1        3842             3804       95.028E-03
    PART-1-1        3843             3704       95.523E-03
    PART-1-1        3843             3705       95.523E-03
    PART-1-1        3843             3804       95.523E-03
    PART-1-1        3843             3805       95.523E-03
    PART-1-1        3844             3705          96.E-03
    PART-1-1        3844             3706          96.E-03
    PART-1-1        3844             3805          96.E-03
    PART-1-1        3844             3806          96.E-03
    PART-1-1        3845             3706      96.4576E-03
    PART-1-1        3845             3707      96.4576E-03
    PART-1-1        3845             3806      96.4576E-03
    PART-1-1        3845             3807      96.4576E-03
    PART-1-1        3846             3707      96.8945E-03
    PART-1-1        3846             3708      96.8945E-03
    PART-1-1        3846             3807      96.8945E-03
    PART-1-1        3846             3808      96.8945E-03
    PART-1-1        3847             3708      97.3098E-03
    PART-1-1        3847             3709      97.3098E-03
    PART-1-1        3847             3808      97.3098E-03
    PART-1-1        3847             3809      97.3098E-03
    PART-1-1        3848             3709       97.703E-03
    PART-1-1        3848             3710       97.703E-03
    PART-1-1        3848             3809       97.703E-03
    PART-1-1        3848             3810       97.703E-03
    PART-1-1        3849             3710      98.0735E-03
    PART-1-1        3849             3711      98.0735E-03
    PART-1-1        3849             3810      98.0735E-03
    PART-1-1        3849             3811      98.0735E-03
    PART-1-1        3850             3711      98.4214E-03
    PART-1-1        3850             3712      98.4214E-03
    PART-1-1        3850             3811      98.4214E-03
    PART-1-1        3850             3812      98.4214E-03
    PART-1-1        3851             3712      98.7466E-03
    PART-1-1        3851             3713      98.7466E-03
    PART-1-1        3851             3812      98.7466E-03
    PART-1-1        3851             3813      98.7466E-03
    PART-1-1        3852             3713      99.0493E-03
    PART-1-1        3852             3714      99.0493E-03
    PART-1-1        3852             3813      99.0493E-03
    PART-1-1        3852             3814      99.0493E-03
    PART-1-1        3853             3714      99.3301E-03
    PART-1-1        3853             3715      99.3301E-03
    PART-1-1        3853             3814      99.3301E-03
    PART-1-1        3853             3815      99.3301E-03
    PART-1-1        3854             3715      99.5894E-03
    PART-1-1        3854             3716      99.5894E-03
    PART-1-1        3854             3815      99.5894E-03
    PART-1-1        3854             3816      99.5894E-03
    PART-1-1        3855             3716       99.828E-03
    PART-1-1        3855             3717       99.828E-03
    PART-1-1        3855             3816       99.828E-03
    PART-1-1        3855             3817       99.828E-03
    PART-1-1        3856             3717      100.047E-03
    PART-1-1        3856             3718      100.047E-03
    PART-1-1        3856             3817      100.047E-03
    PART-1-1        3856             3818      100.047E-03
    PART-1-1        3857             3718      100.246E-03
    PART-1-1        3857             3719      100.246E-03
    PART-1-1        3857             3818      100.246E-03
    PART-1-1        3857             3819      100.246E-03
    PART-1-1        3858             3719      100.428E-03
    PART-1-1        3858             3720      100.428E-03
    PART-1-1        3858             3819      100.428E-03
    PART-1-1        3858             3820      100.428E-03
    PART-1-1        3859             3720      100.592E-03
    PART-1-1        3859             3721      100.592E-03
    PART-1-1        3859             3820      100.592E-03
    PART-1-1        3859             3821      100.592E-03
    PART-1-1        3860             3721      100.741E-03
    PART-1-1        3860             3722      100.741E-03
    PART-1-1        3860             3821      100.741E-03
    PART-1-1        3860             3822      100.741E-03
    PART-1-1        3861             3722      100.874E-03
    PART-1-1        3861             3723      100.874E-03
    PART-1-1        3861             3822      100.874E-03
    PART-1-1        3861             3823      100.874E-03
    PART-1-1        3862             3723      100.994E-03
    PART-1-1        3862             3724      100.994E-03
    PART-1-1        3862             3823      100.994E-03
    PART-1-1        3862             3824      100.994E-03
    PART-1-1        3863             3724        101.1E-03
    PART-1-1        3863             3725        101.1E-03
    PART-1-1        3863             3824        101.1E-03
    PART-1-1        3863             3825        101.1E-03
    PART-1-1        3864             3725      101.195E-03
    PART-1-1        3864             3726      101.195E-03
    PART-1-1        3864             3825      101.195E-03
    PART-1-1        3864             3826      101.195E-03
    PART-1-1        3865             3726      101.279E-03
    PART-1-1        3865             3727      101.279E-03
    PART-1-1        3865             3826      101.279E-03
    PART-1-1        3865             3827      101.279E-03
    PART-1-1        3866             3727      101.352E-03
    PART-1-1        3866             3728      101.352E-03
    PART-1-1        3866             3827      101.352E-03
    PART-1-1        3866             3828      101.352E-03
    PART-1-1        3867             3728      101.416E-03
    PART-1-1        3867             3729      101.416E-03
    PART-1-1        3867             3828      101.416E-03
    PART-1-1        3867             3829      101.416E-03
    PART-1-1        3868             3729      101.473E-03
    PART-1-1        3868             3730      101.473E-03
    PART-1-1        3868             3829      101.473E-03
    PART-1-1        3868             3830      101.473E-03
    PART-1-1        3869             3730      101.521E-03
    PART-1-1        3869             3731      101.521E-03
    PART-1-1        3869             3830      101.521E-03
    PART-1-1        3869             3831      101.521E-03
    PART-1-1        3870             3731      101.563E-03
    PART-1-1        3870             3732      101.563E-03
    PART-1-1        3870             3831      101.563E-03
    PART-1-1        3870             3832      101.563E-03
    PART-1-1        3871             3732      101.599E-03
    PART-1-1        3871             3733      101.599E-03
    PART-1-1        3871             3832      101.599E-03
    PART-1-1        3871             3833      101.599E-03
    PART-1-1        3872             3733       101.63E-03
    PART-1-1        3872             3734       101.63E-03
    PART-1-1        3872             3833       101.63E-03
    PART-1-1        3872             3834       101.63E-03
    PART-1-1        3873             3734      101.655E-03
    PART-1-1        3873             3735      101.655E-03
    PART-1-1        3873             3834      101.655E-03
    PART-1-1        3873             3835      101.655E-03
    PART-1-1        3874             3735      101.677E-03
    PART-1-1        3874             3736      101.677E-03
    PART-1-1        3874             3835      101.677E-03
    PART-1-1        3874             3836      101.677E-03
    PART-1-1        3875             3736      101.695E-03
    PART-1-1        3875             3737      101.695E-03
    PART-1-1        3875             3836      101.695E-03
    PART-1-1        3875             3837      101.695E-03
    PART-1-1        3876             3737       101.71E-03
    PART-1-1        3876             3738       101.71E-03
    PART-1-1        3876             3837       101.71E-03
    PART-1-1        3876             3838       101.71E-03
    PART-1-1        3877             3738      101.722E-03
    PART-1-1        3877             3739      101.722E-03
    PART-1-1        3877             3838      101.722E-03
    PART-1-1        3877             3839      101.722E-03
    PART-1-1        3878             3739      101.732E-03
    PART-1-1        3878             3740      101.732E-03
    PART-1-1        3878             3839      101.732E-03
    PART-1-1        3878             3840      101.732E-03
    PART-1-1        3879             3740       101.74E-03
    PART-1-1        3879             3741       101.74E-03
    PART-1-1        3879             3840       101.74E-03
    PART-1-1        3879             3841       101.74E-03
    PART-1-1        3880             3741      101.746E-03
    PART-1-1        3880             3742      101.746E-03
    PART-1-1        3880             3841      101.746E-03
    PART-1-1        3880             3842      101.746E-03
    PART-1-1        3881             3742      101.751E-03
    PART-1-1        3881             3743      101.751E-03
    PART-1-1        3881             3842      101.751E-03
    PART-1-1        3881             3843      101.751E-03
    PART-1-1        3882             3743      101.754E-03
    PART-1-1        3882             3744      101.754E-03
    PART-1-1        3882             3843      101.754E-03
    PART-1-1        3882             3844      101.754E-03
    PART-1-1        3883             3744      101.757E-03
    PART-1-1        3883             3745      101.757E-03
    PART-1-1        3883             3844      101.757E-03
    PART-1-1        3883             3845      101.757E-03
    PART-1-1        3884             3745      101.759E-03
    PART-1-1        3884             3746      101.759E-03
    PART-1-1        3884             3845      101.759E-03
    PART-1-1        3884             3846      101.759E-03
    PART-1-1        3885             3746       101.76E-03
    PART-1-1        3885             3747       101.76E-03
    PART-1-1        3885             3846       101.76E-03
    PART-1-1        3885             3847       101.76E-03
    PART-1-1        3886             3747      101.761E-03
    PART-1-1        3886             3748      101.761E-03
    PART-1-1        3886             3847      101.761E-03
    PART-1-1        3886             3848      101.761E-03
    PART-1-1        3887             3748      101.762E-03
    PART-1-1        3887             3749      101.762E-03
    PART-1-1        3887             3848      101.762E-03
    PART-1-1        3887             3849      101.762E-03
    PART-1-1        3888             3749      101.762E-03
    PART-1-1        3888             3750      101.762E-03
    PART-1-1        3888             3849      101.762E-03
    PART-1-1        3888             3850      101.762E-03
    PART-1-1        3889             3750      101.762E-03
    PART-1-1        3889             3751      101.762E-03
    PART-1-1        3889             3850      101.762E-03
    PART-1-1        3889             3851      101.762E-03
    PART-1-1        3890             3751      101.762E-03
    PART-1-1        3890             3752      101.762E-03
    PART-1-1        3890             3851      101.762E-03
    PART-1-1        3890             3852      101.762E-03
    PART-1-1        3891             3752      101.762E-03
    PART-1-1        3891             3753      101.762E-03
    PART-1-1        3891             3852      101.762E-03
    PART-1-1        3891             3853      101.762E-03
    PART-1-1        3892             3753      101.761E-03
    PART-1-1        3892             3754      101.761E-03
    PART-1-1        3892             3853      101.761E-03
    PART-1-1        3892             3854      101.761E-03
    PART-1-1        3893             3754       101.76E-03
    PART-1-1        3893             3755       101.76E-03
    PART-1-1        3893             3854       101.76E-03
    PART-1-1        3893             3855       101.76E-03
    PART-1-1        3894             3755      101.759E-03
    PART-1-1        3894             3756      101.759E-03
    PART-1-1        3894             3855      101.759E-03
    PART-1-1        3894             3856      101.759E-03
    PART-1-1        3895             3756      101.757E-03
    PART-1-1        3895             3757      101.757E-03
    PART-1-1        3895             3856      101.757E-03
    PART-1-1        3895             3857      101.757E-03
    PART-1-1        3896             3757      101.754E-03
    PART-1-1        3896             3758      101.754E-03
    PART-1-1        3896             3857      101.754E-03
    PART-1-1        3896             3858      101.754E-03
    PART-1-1        3897             3758      101.751E-03
    PART-1-1        3897             3759      101.751E-03
    PART-1-1        3897             3858      101.751E-03
    PART-1-1        3897             3859      101.751E-03
    PART-1-1        3898             3759      101.746E-03
    PART-1-1        3898             3760      101.746E-03
    PART-1-1        3898             3859      101.746E-03
    PART-1-1        3898             3860      101.746E-03
    PART-1-1        3899             3760       101.74E-03
    PART-1-1        3899             3761       101.74E-03
    PART-1-1        3899             3860       101.74E-03
    PART-1-1        3899             3861       101.74E-03
    PART-1-1        3900             3761      101.732E-03
    PART-1-1        3900             3762      101.732E-03
    PART-1-1        3900             3861      101.732E-03
    PART-1-1        3900             3862      101.732E-03
    PART-1-1        3901             3762      101.722E-03
    PART-1-1        3901             3763      101.722E-03
    PART-1-1        3901             3862      101.722E-03
    PART-1-1        3901             3863      101.722E-03
    PART-1-1        3902             3763       101.71E-03
    PART-1-1        3902             3764       101.71E-03
    PART-1-1        3902             3863       101.71E-03
    PART-1-1        3902             3864       101.71E-03
    PART-1-1        3903             3764      101.695E-03
    PART-1-1        3903             3765      101.695E-03
    PART-1-1        3903             3864      101.695E-03
    PART-1-1        3903             3865      101.695E-03
    PART-1-1        3904             3765      101.677E-03
    PART-1-1        3904             3766      101.677E-03
    PART-1-1        3904             3865      101.677E-03
    PART-1-1        3904             3866      101.677E-03
    PART-1-1        3905             3766      101.655E-03
    PART-1-1        3905             3767      101.655E-03
    PART-1-1        3905             3866      101.655E-03
    PART-1-1        3905             3867      101.655E-03
    PART-1-1        3906             3767       101.63E-03
    PART-1-1        3906             3768       101.63E-03
    PART-1-1        3906             3867       101.63E-03
    PART-1-1        3906             3868       101.63E-03
    PART-1-1        3907             3768      101.599E-03
    PART-1-1        3907             3769      101.599E-03
    PART-1-1        3907             3868      101.599E-03
    PART-1-1        3907             3869      101.599E-03
    PART-1-1        3908             3769      101.563E-03
    PART-1-1        3908             3770      101.563E-03
    PART-1-1        3908             3869      101.563E-03
    PART-1-1        3908             3870      101.563E-03
    PART-1-1        3909             3770      101.521E-03
    PART-1-1        3909             3771      101.521E-03
    PART-1-1        3909             3870      101.521E-03
    PART-1-1        3909             3871      101.521E-03
    PART-1-1        3910             3771      101.473E-03
    PART-1-1        3910             3772      101.473E-03
    PART-1-1        3910             3871      101.473E-03
    PART-1-1        3910             3872      101.473E-03
    PART-1-1        3911             3772      101.416E-03
    PART-1-1        3911             3773      101.416E-03
    PART-1-1        3911             3872      101.416E-03
    PART-1-1        3911             3873      101.416E-03
    PART-1-1        3912             3773      101.352E-03
    PART-1-1        3912             3774      101.352E-03
    PART-1-1        3912             3873      101.352E-03
    PART-1-1        3912             3874      101.352E-03
    PART-1-1        3913             3774      101.279E-03
    PART-1-1        3913             3775      101.279E-03
    PART-1-1        3913             3874      101.279E-03
    PART-1-1        3913             3875      101.279E-03
    PART-1-1        3914             3775      101.195E-03
    PART-1-1        3914             3776      101.195E-03
    PART-1-1        3914             3875      101.195E-03
    PART-1-1        3914             3876      101.195E-03
    PART-1-1        3915             3776        101.1E-03
    PART-1-1        3915             3777        101.1E-03
    PART-1-1        3915             3876        101.1E-03
    PART-1-1        3915             3877        101.1E-03
    PART-1-1        3916             3777      100.994E-03
    PART-1-1        3916             3778      100.994E-03
    PART-1-1        3916             3877      100.994E-03
    PART-1-1        3916             3878      100.994E-03
    PART-1-1        3917             3778      100.874E-03
    PART-1-1        3917             3779      100.874E-03
    PART-1-1        3917             3878      100.874E-03
    PART-1-1        3917             3879      100.874E-03
    PART-1-1        3918             3779      100.741E-03
    PART-1-1        3918             3780      100.741E-03
    PART-1-1        3918             3879      100.741E-03
    PART-1-1        3918             3880      100.741E-03
    PART-1-1        3919             3780      100.592E-03
    PART-1-1        3919             3781      100.592E-03
    PART-1-1        3919             3880      100.592E-03
    PART-1-1        3919             3881      100.592E-03
    PART-1-1        3920             3781      100.428E-03
    PART-1-1        3920             3782      100.428E-03
    PART-1-1        3920             3881      100.428E-03
    PART-1-1        3920             3882      100.428E-03
    PART-1-1        3921             3782      100.246E-03
    PART-1-1        3921             3783      100.246E-03
    PART-1-1        3921             3882      100.246E-03
    PART-1-1        3921             3883      100.246E-03
    PART-1-1        3922             3783      100.047E-03
    PART-1-1        3922             3784      100.047E-03
    PART-1-1        3922             3883      100.047E-03
    PART-1-1        3922             3884      100.047E-03
    PART-1-1        3923             3784       99.828E-03
    PART-1-1        3923             3785       99.828E-03
    PART-1-1        3923             3884       99.828E-03
    PART-1-1        3923             3885       99.828E-03
    PART-1-1        3924             3785      99.5894E-03
    PART-1-1        3924             3786      99.5894E-03
    PART-1-1        3924             3885      99.5894E-03
    PART-1-1        3924             3886      99.5894E-03
    PART-1-1        3925             3786      99.3301E-03
    PART-1-1        3925             3787      99.3301E-03
    PART-1-1        3925             3886      99.3301E-03
    PART-1-1        3925             3887      99.3301E-03
    PART-1-1        3926             3787      99.0493E-03
    PART-1-1        3926             3788      99.0493E-03
    PART-1-1        3926             3887      99.0493E-03
    PART-1-1        3926             3888      99.0493E-03
    PART-1-1        3927             3788      98.7466E-03
    PART-1-1        3927             3789      98.7466E-03
    PART-1-1        3927             3888      98.7466E-03
    PART-1-1        3927             3889      98.7466E-03
    PART-1-1        3928             3789      98.4214E-03
    PART-1-1        3928             3790      98.4214E-03
    PART-1-1        3928             3889      98.4214E-03
    PART-1-1        3928             3890      98.4214E-03
    PART-1-1        3929             3790      98.0735E-03
    PART-1-1        3929             3791      98.0735E-03
    PART-1-1        3929             3890      98.0735E-03
    PART-1-1        3929             3891      98.0735E-03
    PART-1-1        3930             3791       97.703E-03
    PART-1-1        3930             3792       97.703E-03
    PART-1-1        3930             3891       97.703E-03
    PART-1-1        3930             3892       97.703E-03
    PART-1-1        3931             3792      97.3098E-03
    PART-1-1        3931             3793      97.3098E-03
    PART-1-1        3931             3892      97.3098E-03
    PART-1-1        3931             3893      97.3098E-03
    PART-1-1        3932             3793      96.8945E-03
    PART-1-1        3932             3794      96.8945E-03
    PART-1-1        3932             3893      96.8945E-03
    PART-1-1        3932             3894      96.8945E-03
    PART-1-1        3933             3794      96.4576E-03
    PART-1-1        3933             3795      96.4576E-03
    PART-1-1        3933             3894      96.4576E-03
    PART-1-1        3933             3895      96.4576E-03
    PART-1-1        3934             3795          96.E-03
    PART-1-1        3934             3796          96.E-03
    PART-1-1        3934             3895          96.E-03
    PART-1-1        3934             3896          96.E-03
    PART-1-1        3935             3796       95.523E-03
    PART-1-1        3935             3797       95.523E-03
    PART-1-1        3935             3896       95.523E-03
    PART-1-1        3935             3897       95.523E-03
    PART-1-1        3936             3797       95.028E-03
    PART-1-1        3936             3798       95.028E-03
    PART-1-1        3936             3897       95.028E-03
    PART-1-1        3936             3898       95.028E-03
    PART-1-1        3937             3798      94.5167E-03
    PART-1-1        3937             3799      94.5167E-03
    PART-1-1        3937             3898      94.5167E-03
    PART-1-1        3937             3899      94.5167E-03
    PART-1-1        3938             3799      93.9911E-03
    PART-1-1        3938             3800      93.9911E-03
    PART-1-1        3938             3899      93.9911E-03
    PART-1-1        3938             3900      93.9911E-03
    PART-1-1        3939             3800       93.725E-03
    PART-1-1        3939             3900       93.725E-03
    PART-1-1        3940             3801      93.8564E-03
    PART-1-1        3940             3901      93.8564E-03
    PART-1-1        3941             3801      94.1097E-03
    PART-1-1        3941             3802      94.1097E-03
    PART-1-1        3941             3901      94.1097E-03
    PART-1-1        3941             3902      94.1097E-03
    PART-1-1        3942             3802      94.6106E-03
    PART-1-1        3942             3803      94.6106E-03
    PART-1-1        3942             3902      94.6106E-03
    PART-1-1        3942             3903      94.6106E-03
    PART-1-1        3943             3803       95.099E-03
    PART-1-1        3943             3804       95.099E-03
    PART-1-1        3943             3903       95.099E-03
    PART-1-1        3943             3904       95.099E-03
    PART-1-1        3944             3804      95.5728E-03
    PART-1-1        3944             3805      95.5728E-03
    PART-1-1        3944             3904      95.5728E-03
    PART-1-1        3944             3905      95.5728E-03
    PART-1-1        3945             3805      96.0305E-03
    PART-1-1        3945             3806      96.0305E-03
    PART-1-1        3945             3905      96.0305E-03
    PART-1-1        3945             3906      96.0305E-03
    PART-1-1        3946             3806      96.4707E-03
    PART-1-1        3946             3807      96.4707E-03
    PART-1-1        3946             3906      96.4707E-03
    PART-1-1        3946             3907      96.4707E-03
    PART-1-1        3947             3807      96.8921E-03
    PART-1-1        3947             3808      96.8921E-03
    PART-1-1        3947             3907      96.8921E-03
    PART-1-1        3947             3908      96.8921E-03
    PART-1-1        3948             3808       97.294E-03
    PART-1-1        3948             3809       97.294E-03
    PART-1-1        3948             3908       97.294E-03
    PART-1-1        3948             3909       97.294E-03
    PART-1-1        3949             3809      97.6756E-03
    PART-1-1        3949             3810      97.6756E-03
    PART-1-1        3949             3909      97.6756E-03
    PART-1-1        3949             3910      97.6756E-03
    PART-1-1        3950             3810      98.0364E-03
    PART-1-1        3950             3811      98.0364E-03
    PART-1-1        3950             3910      98.0364E-03
    PART-1-1        3950             3911      98.0364E-03
    PART-1-1        3951             3811      98.3762E-03
    PART-1-1        3951             3812      98.3762E-03
    PART-1-1        3951             3911      98.3762E-03
    PART-1-1        3951             3912      98.3762E-03
    PART-1-1        3952             3812      98.6951E-03
    PART-1-1        3952             3813      98.6951E-03
    PART-1-1        3952             3912      98.6951E-03
    PART-1-1        3952             3913      98.6951E-03
    PART-1-1        3953             3813      98.9931E-03
    PART-1-1        3953             3814      98.9931E-03
    PART-1-1        3953             3913      98.9931E-03
    PART-1-1        3953             3914      98.9931E-03
    PART-1-1        3954             3814      99.2705E-03
    PART-1-1        3954             3815      99.2705E-03
    PART-1-1        3954             3914      99.2705E-03
    PART-1-1        3954             3915      99.2705E-03
    PART-1-1        3955             3815      99.5279E-03
    PART-1-1        3955             3816      99.5279E-03
    PART-1-1        3955             3915      99.5279E-03
    PART-1-1        3955             3916      99.5279E-03
    PART-1-1        3956             3816      99.7657E-03
    PART-1-1        3956             3817      99.7657E-03
    PART-1-1        3956             3916      99.7657E-03
    PART-1-1        3956             3917      99.7657E-03
    PART-1-1        3957             3817      99.9847E-03
    PART-1-1        3957             3818      99.9847E-03
    PART-1-1        3957             3917      99.9847E-03
    PART-1-1        3957             3918      99.9847E-03
    PART-1-1        3958             3818      100.186E-03
    PART-1-1        3958             3819      100.186E-03
    PART-1-1        3958             3918      100.186E-03
    PART-1-1        3958             3919      100.186E-03
    PART-1-1        3959             3819      100.369E-03
    PART-1-1        3959             3820      100.369E-03
    PART-1-1        3959             3919      100.369E-03
    PART-1-1        3959             3920      100.369E-03
    PART-1-1        3960             3820      100.537E-03
    PART-1-1        3960             3821      100.537E-03
    PART-1-1        3960             3920      100.537E-03
    PART-1-1        3960             3921      100.537E-03
    PART-1-1        3961             3821      100.689E-03
    PART-1-1        3961             3822      100.689E-03
    PART-1-1        3961             3921      100.689E-03
    PART-1-1        3961             3922      100.689E-03
    PART-1-1        3962             3822      100.826E-03
    PART-1-1        3962             3823      100.826E-03
    PART-1-1        3962             3922      100.826E-03
    PART-1-1        3962             3923      100.826E-03
    PART-1-1        3963             3823       100.95E-03
    PART-1-1        3963             3824       100.95E-03
    PART-1-1        3963             3923       100.95E-03
    PART-1-1        3963             3924       100.95E-03
    PART-1-1        3964             3824      101.061E-03
    PART-1-1        3964             3825      101.061E-03
    PART-1-1        3964             3924      101.061E-03
    PART-1-1        3964             3925      101.061E-03
    PART-1-1        3965             3825       101.16E-03
    PART-1-1        3965             3826       101.16E-03
    PART-1-1        3965             3925       101.16E-03
    PART-1-1        3965             3926       101.16E-03
    PART-1-1        3966             3826      101.249E-03
    PART-1-1        3966             3827      101.249E-03
    PART-1-1        3966             3926      101.249E-03
    PART-1-1        3966             3927      101.249E-03
    PART-1-1        3967             3827      101.328E-03
    PART-1-1        3967             3828      101.328E-03
    PART-1-1        3967             3927      101.328E-03
    PART-1-1        3967             3928      101.328E-03
    PART-1-1        3968             3828      101.397E-03
    PART-1-1        3968             3829      101.397E-03
    PART-1-1        3968             3928      101.397E-03
    PART-1-1        3968             3929      101.397E-03
    PART-1-1        3969             3829      101.458E-03
    PART-1-1        3969             3830      101.458E-03
    PART-1-1        3969             3929      101.458E-03
    PART-1-1        3969             3930      101.458E-03
    PART-1-1        3970             3830      101.512E-03
    PART-1-1        3970             3831      101.512E-03
    PART-1-1        3970             3930      101.512E-03
    PART-1-1        3970             3931      101.512E-03
    PART-1-1        3971             3831      101.559E-03
    PART-1-1        3971             3832      101.559E-03
    PART-1-1        3971             3931      101.559E-03
    PART-1-1        3971             3932      101.559E-03
    PART-1-1        3972             3832      101.599E-03
    PART-1-1        3972             3833      101.599E-03
    PART-1-1        3972             3932      101.599E-03
    PART-1-1        3972             3933      101.599E-03
    PART-1-1        3973             3833      101.635E-03
    PART-1-1        3973             3834      101.635E-03
    PART-1-1        3973             3933      101.635E-03
    PART-1-1        3973             3934      101.635E-03
    PART-1-1        3974             3834      101.665E-03
    PART-1-1        3974             3835      101.665E-03
    PART-1-1        3974             3934      101.665E-03
    PART-1-1        3974             3935      101.665E-03
    PART-1-1        3975             3835      101.691E-03
    PART-1-1        3975             3836      101.691E-03
    PART-1-1        3975             3935      101.691E-03
    PART-1-1        3975             3936      101.691E-03
    PART-1-1        3976             3836      101.713E-03
    PART-1-1        3976             3837      101.713E-03
    PART-1-1        3976             3936      101.713E-03
    PART-1-1        3976             3937      101.713E-03
    PART-1-1        3977             3837      101.731E-03
    PART-1-1        3977             3838      101.731E-03
    PART-1-1        3977             3937      101.731E-03
    PART-1-1        3977             3938      101.731E-03
    PART-1-1        3978             3838      101.747E-03
    PART-1-1        3978             3839      101.747E-03
    PART-1-1        3978             3938      101.747E-03
    PART-1-1        3978             3939      101.747E-03
    PART-1-1        3979             3839       101.76E-03
    PART-1-1        3979             3840       101.76E-03
    PART-1-1        3979             3939       101.76E-03
    PART-1-1        3979             3940       101.76E-03
    PART-1-1        3980             3840       101.77E-03
    PART-1-1        3980             3841       101.77E-03
    PART-1-1        3980             3940       101.77E-03
    PART-1-1        3980             3941       101.77E-03
    PART-1-1        3981             3841      101.779E-03
    PART-1-1        3981             3842      101.779E-03
    PART-1-1        3981             3941      101.779E-03
    PART-1-1        3981             3942      101.779E-03
    PART-1-1        3982             3842      101.786E-03
    PART-1-1        3982             3843      101.786E-03
    PART-1-1        3982             3942      101.786E-03
    PART-1-1        3982             3943      101.786E-03
    PART-1-1        3983             3843      101.792E-03
    PART-1-1        3983             3844      101.792E-03
    PART-1-1        3983             3943      101.792E-03
    PART-1-1        3983             3944      101.792E-03
    PART-1-1        3984             3844      101.796E-03
    PART-1-1        3984             3845      101.796E-03
    PART-1-1        3984             3944      101.796E-03
    PART-1-1        3984             3945      101.796E-03
    PART-1-1        3985             3845        101.8E-03
    PART-1-1        3985             3846        101.8E-03
    PART-1-1        3985             3945        101.8E-03
    PART-1-1        3985             3946        101.8E-03
    PART-1-1        3986             3846      101.803E-03
    PART-1-1        3986             3847      101.803E-03
    PART-1-1        3986             3946      101.803E-03
    PART-1-1        3986             3947      101.803E-03
    PART-1-1        3987             3847      101.805E-03
    PART-1-1        3987             3848      101.805E-03
    PART-1-1        3987             3947      101.805E-03
    PART-1-1        3987             3948      101.805E-03
    PART-1-1        3988             3848      101.806E-03
    PART-1-1        3988             3849      101.806E-03
    PART-1-1        3988             3948      101.806E-03
    PART-1-1        3988             3949      101.806E-03
    PART-1-1        3989             3849      101.807E-03
    PART-1-1        3989             3850      101.807E-03
    PART-1-1        3989             3949      101.807E-03
    PART-1-1        3989             3950      101.807E-03
    PART-1-1        3990             3850      101.807E-03
    PART-1-1        3990             3851      101.807E-03
    PART-1-1        3990             3950      101.807E-03
    PART-1-1        3990             3951      101.807E-03
    PART-1-1        3991             3851      101.807E-03
    PART-1-1        3991             3852      101.807E-03
    PART-1-1        3991             3951      101.807E-03
    PART-1-1        3991             3952      101.807E-03
    PART-1-1        3992             3852      101.806E-03
    PART-1-1        3992             3853      101.806E-03
    PART-1-1        3992             3952      101.806E-03
    PART-1-1        3992             3953      101.806E-03
    PART-1-1        3993             3853      101.805E-03
    PART-1-1        3993             3854      101.805E-03
    PART-1-1        3993             3953      101.805E-03
    PART-1-1        3993             3954      101.805E-03
    PART-1-1        3994             3854      101.803E-03
    PART-1-1        3994             3855      101.803E-03
    PART-1-1        3994             3954      101.803E-03
    PART-1-1        3994             3955      101.803E-03
    PART-1-1        3995             3855        101.8E-03
    PART-1-1        3995             3856        101.8E-03
    PART-1-1        3995             3955        101.8E-03
    PART-1-1        3995             3956        101.8E-03
    PART-1-1        3996             3856      101.796E-03
    PART-1-1        3996             3857      101.796E-03
    PART-1-1        3996             3956      101.796E-03
    PART-1-1        3996             3957      101.796E-03
    PART-1-1        3997             3857      101.792E-03
    PART-1-1        3997             3858      101.792E-03
    PART-1-1        3997             3957      101.792E-03
    PART-1-1        3997             3958      101.792E-03
    PART-1-1        3998             3858      101.786E-03
    PART-1-1        3998             3859      101.786E-03
    PART-1-1        3998             3958      101.786E-03
    PART-1-1        3998             3959      101.786E-03
    PART-1-1        3999             3859      101.779E-03
    PART-1-1        3999             3860      101.779E-03
    PART-1-1        3999             3959      101.779E-03
    PART-1-1        3999             3960      101.779E-03
    PART-1-1        4000             3860       101.77E-03
    PART-1-1        4000             3861       101.77E-03
    PART-1-1        4000             3960       101.77E-03
    PART-1-1        4000             3961       101.77E-03
    PART-1-1        4001             3861       101.76E-03
    PART-1-1        4001             3862       101.76E-03
    PART-1-1        4001             3961       101.76E-03
    PART-1-1        4001             3962       101.76E-03
    PART-1-1        4002             3862      101.747E-03
    PART-1-1        4002             3863      101.747E-03
    PART-1-1        4002             3962      101.747E-03
    PART-1-1        4002             3963      101.747E-03
    PART-1-1        4003             3863      101.731E-03
    PART-1-1        4003             3864      101.731E-03
    PART-1-1        4003             3963      101.731E-03
    PART-1-1        4003             3964      101.731E-03
    PART-1-1        4004             3864      101.713E-03
    PART-1-1        4004             3865      101.713E-03
    PART-1-1        4004             3964      101.713E-03
    PART-1-1        4004             3965      101.713E-03
    PART-1-1        4005             3865      101.691E-03
